#      energy (eV)      DOS (tetra.)      DOS (gauss.)
    -19.0100000000      0.1506352358      0.1507031411
    -18.9950000000      0.1521467238      0.1512823724
    -18.9800000000      0.1536582118      0.1517756458
    -18.9650000000      0.1551696998      0.1521930983
    -18.9500000000      0.1566811878      0.1525441945
    -18.9350000000      0.1581926758      0.1528377064
    -18.9200000000      0.1597041637      0.1530817014
    -18.9050000000      0.1596112940      0.1532835324
    -18.8900000000      0.1565328901      0.1534498271
    -18.8750000000      0.1534544863      0.1535864725
    -18.8600000000      0.1519615712      0.1536985962
    -18.8450000000      0.1520878558      0.1537905448
    -18.8300000000      0.1522141404      0.1538658656
    -18.8150000000      0.1523404250      0.1539272948
    -18.8000000000      0.1524667096      0.1539767613
    -18.7850000000      0.1525929942      0.1540154110
    -18.7700000000      0.1527192788      0.1540436588
    -18.7550000000      0.1528455634      0.1540612730
    -18.7400000000      0.1534437816      0.1540674941
    -18.7250000000      0.1542153193      0.1540611878
    -18.7100000000      0.1549868570      0.1540410280
    -18.6950000000      0.1557583947      0.1540057032
    -18.6800000000      0.1565299324      0.1539541346
    -18.6650000000      0.1573014701      0.1538856936
    -18.6500000000      0.1580730078      0.1538004035
    -18.6350000000      0.1588445455      0.1536991085
    -18.6200000000      0.1545413781      0.1535835959
    -18.6050000000      0.1536010979      0.1534566568
    -18.5900000000      0.1526608177      0.1533220756
    -18.5750000000      0.1517205374      0.1531845418
    -18.5600000000      0.1507802572      0.1530494832
    -18.5450000000      0.1498399770      0.1529228251
    -18.5300000000      0.1500009876      0.1528106868
    -18.5150000000      0.1503472342      0.1527190305
    -18.5000000000      0.1506934809      0.1526532846
    -18.4850000000      0.1510397275      0.1526179641
    -18.4700000000      0.1513859742      0.1526163171
    -18.4550000000      0.1517322208      0.1526500206
    -18.4400000000      0.1520784675      0.1527189533
    -18.4250000000      0.1524247141      0.1528210644
    -18.4100000000      0.1527709608      0.1529523565
    -18.3950000000      0.1531172074      0.1531069887
    -18.3800000000      0.1534634541      0.1532775057
    -18.3650000000      0.1539898288      0.1534551817
    -18.3500000000      0.1545589732      0.1536304679
    -18.3350000000      0.1551281177      0.1537935197
    -18.3200000000      0.1556972621      0.1539347753
    -18.3050000000      0.1562664065      0.1540455525
    -18.2900000000      0.1563725288      0.1541186272
    -18.2750000000      0.1546967688      0.1541487579
    -18.2600000000      0.1530210089      0.1541331203
    -18.2450000000      0.1523161919      0.1540716215
    -18.2300000000      0.1523337074      0.1539670698
    -18.2150000000      0.1523512229      0.1538251818
    -18.2000000000      0.1523687383      0.1536544211
    -18.1850000000      0.1523862538      0.1534656688
    -18.1700000000      0.1524037693      0.1532717389
    -18.1550000000      0.1524212847      0.1530867611
    -18.1400000000      0.1524388002      0.1529254596
    -18.1250000000      0.1525672792      0.1528023670
    -18.1100000000      0.1529120025      0.1527310133
    -18.0950000000      0.1532567258      0.1527231370
    -18.0800000000      0.1536014491      0.1527879613
    -18.0650000000      0.1539461724      0.1529315775
    -18.0500000000      0.1542908957      0.1531564743
    -18.0350000000      0.1546356190      0.1534612411
    -18.0200000000      0.1549803423      0.1538404671
    -18.0050000000      0.1553250656      0.1542848474
    -17.9900000000      0.1556697889      0.1547814947
    -17.9750000000      0.1560145122      0.1553144458
    -17.9600000000      0.1563592354      0.1558653423
    -17.9450000000      0.1567039587      0.1564142508
    -17.9300000000      0.1570486820      0.1569405880
    -17.9150000000      0.1574531002      0.1574241018
    -17.9000000000      0.1578705998      0.1578458623
    -17.8850000000      0.1582880995      0.1581892128
    -17.8700000000      0.1567199253      0.1584406327
    -17.8550000000      0.1565481360      0.1585904700
    -17.8400000000      0.1563763467      0.1586335033
    -17.8250000000      0.1562045574      0.1585693069
    -17.8100000000      0.1560327681      0.1584023962
    -17.7950000000      0.1560712154      0.1581421456
    -17.7800000000      0.1561993270      0.1578024780
    -17.7650000000      0.1563274385      0.1574013397
    -17.7500000000      0.1564555500      0.1569599793
    -17.7350000000      0.1565836616      0.1565020642
    -17.7200000000      0.1567117731      0.1560526697
    -17.7050000000      0.1568398846      0.1556371873
    -17.6900000000      0.1569679962      0.1552801974
    -17.6750000000      0.1570961077      0.1550043570
    -17.6600000000      0.1572242193      0.1548293518
    -17.6450000000      0.1573571183      0.1547709584
    -17.6300000000      0.1576624456      0.1548402585
    -17.6150000000      0.1579677728      0.1550430426
    -17.6000000000      0.1582731000      0.1553794293
    -17.5850000000      0.1585784273      0.1558437215
    -17.5700000000      0.1588837545      0.1564245068
    -17.5550000000      0.1591890817      0.1571050026
    -17.5400000000      0.1594944090      0.1578636339
    -17.5250000000      0.1597997362      0.1586748228
    -17.5100000000      0.1601050634      0.1595099586
    -17.4950000000      0.1604103907      0.1603385105
    -17.4800000000      0.1607157179      0.1611292378
    -17.4650000000      0.1610210451      0.1618514481
    -17.4500000000      0.1611868189      0.1624762516
    -17.4350000000      0.1601670384      0.1629777592
    -17.4200000000      0.1591472579      0.1633341755
    -17.4050000000      0.1583377103      0.1635287394
    -17.3900000000      0.1582720332      0.1635504740
    -17.3750000000      0.1582103444      0.1633947147
    -17.3600000000      0.1581486556      0.1630633924
    -17.3450000000      0.1580869668      0.1625650616
    -17.3300000000      0.1580252781      0.1619146704
    -17.3150000000      0.1579635893      0.1611330846
    -17.3000000000      0.1579019005      0.1602463828
    -17.2850000000      0.1578854454      0.1592849521
    -17.2700000000      0.1580073616      0.1582824214
    -17.2550000000      0.1581292779      0.1572744718
    -17.2400000000      0.1582511941      0.1562975720
    -17.2250000000      0.1583731103      0.1553876845
    -17.2100000000      0.1584950265      0.1545789919
    -17.1950000000      0.1586169427      0.1539026867
    -17.1800000000      0.1587388589      0.1533858690
    -17.1650000000      0.1588607751      0.1530505872
    -17.1500000000      0.1589826913      0.1529130535
    -17.1350000000      0.1591046076      0.1529830578
    -17.1200000000      0.1592265238      0.1532635974
    -17.1050000000      0.1593484400      0.1537507308
    -17.0900000000      0.1594768196      0.1544336580
    -17.0750000000      0.1596891017      0.1552950219
    -17.0600000000      0.1599013837      0.1563114191
    -17.0450000000      0.1601136658      0.1574541015
    -17.0300000000      0.1603259479      0.1586898478
    -17.0150000000      0.1605382300      0.1599819753
    -17.0000000000      0.1607505121      0.1612914623
    -16.9850000000      0.1609627941      0.1625781483
    -16.9700000000      0.1611750762      0.1638019745
    -16.9550000000      0.1613873583      0.1649242298
    -16.9400000000      0.1615996404      0.1659087659
    -16.9250000000      0.1604167995      0.1667231437
    -16.9100000000      0.1601524082      0.1673396787
    -16.8950000000      0.1598880170      0.1677363531
    -16.8800000000      0.1596236257      0.1678975652
    -16.8650000000      0.1593592345      0.1678146928
    -16.8500000000      0.1591640365      0.1674864511
    -16.8350000000      0.1591503374      0.1669190313
    -16.8200000000      0.1591366383      0.1661260115
    -16.8050000000      0.1591541987      0.1651280417
    -16.7900000000      0.1591908637      0.1639523055
    -16.7750000000      0.1592275286      0.1626317756
    -16.7600000000      0.1592641936      0.1612042804
    -16.7450000000      0.1593008585      0.1597114089
    -16.7300000000      0.1593375235      0.1581972877
    -16.7150000000      0.1593741885      0.1567072653
    -16.7000000000      0.1594108534      0.1552865462
    -16.6850000000      0.1595218784      0.1539788173
    -16.6700000000      0.1596650308      0.1528249114
    -16.6550000000      0.1598081832      0.1518615515
    -16.6400000000      0.1599513356      0.1511202171
    -16.6250000000      0.1600944880      0.1506261703
    -16.6100000000      0.1602376404      0.1503976741
    -16.5950000000      0.1603807928      0.1504454281
    -16.5800000000      0.1605239452      0.1507722400
    -16.5650000000      0.1606670976      0.1513729432
    -16.5500000000      0.1608102500      0.1522345598
    -16.5350000000      0.1609534024      0.1533367023
    -16.5200000000      0.1610965548      0.1546521975
    -16.5050000000      0.1612397072      0.1561479075
    -16.4900000000      0.1613828596      0.1577857192
    -16.4750000000      0.1615260119      0.1595236639
    -16.4600000000      0.1616741413      0.1613171296
    -16.4450000000      0.1618638901      0.1631201244
    -16.4300000000      0.1620536390      0.1648865484
    -16.4150000000      0.1622433878      0.1665714366
    -16.4000000000      0.1624331366      0.1681321343
    -16.3850000000      0.1625893621      0.1695293748
    -16.3700000000      0.1620938296      0.1707282323
    -16.3550000000      0.1615982971      0.1716989302
    -16.3400000000      0.1612389185      0.1724174909
    -16.3250000000      0.1612276848      0.1728662210
    -16.3100000000      0.1612164511      0.1730340294
    -16.2950000000      0.1612052174      0.1729165837
    -16.2800000000      0.1611939838      0.1725163120
    -16.2650000000      0.1611827501      0.1718422622
    -16.2500000000      0.1611715164      0.1709098313
    -16.2350000000      0.1611602827      0.1697403794
    -16.2200000000      0.1611769848      0.1683607422
    -16.2050000000      0.1612616887      0.1668026536
    -16.1900000000      0.1613463926      0.1651020916
    -16.1750000000      0.1614310965      0.1632985558
    -16.1600000000      0.1615158004      0.1614342850
    -16.1450000000      0.1616108284      0.1595534227
    -16.1300000000      0.1617289547      0.1577011362
    -16.1150000000      0.1618470811      0.1559226971
    -16.1000000000      0.1619652075      0.1542625310
    -16.0850000000      0.1620833338      0.1527632486
    -16.0700000000      0.1622014602      0.1514646688
    -16.0550000000      0.1623195866      0.1504028548
    -16.0400000000      0.1624377129      0.1496091800
    -16.0250000000      0.1625829300      0.1491094516
    -16.0100000000      0.1627602184      0.1489231162
    -15.9950000000      0.1629375067      0.1490625782
    -15.9800000000      0.1631147950      0.1495326607
    -15.9650000000      0.1632920834      0.1503302367
    -15.9500000000      0.1634693717      0.1514440567
    -15.9350000000      0.1636466600      0.1528547944
    -15.9200000000      0.1638239483      0.1545353233
    -15.9050000000      0.1640012367      0.1564512319
    -15.8900000000      0.1641785250      0.1585615726
    -15.8750000000      0.1643558133      0.1608198327
    -15.8600000000      0.1645331017      0.1631751014
    -15.8450000000      0.1647103900      0.1655734021
    -15.8300000000      0.1648876783      0.1679591459
    -15.8150000000      0.1650649667      0.1702766580
    -15.8000000000      0.1652422550      0.1724717237
    -15.7850000000      0.1654195433      0.1744930982
    -15.7700000000      0.1655968316      0.1762939246
    -15.7550000000      0.1649349681      0.1778330098
    -15.7400000000      0.1648970310      0.1790759115
    -15.7250000000      0.1648590940      0.1799958009
    -15.7100000000      0.1648211569      0.1805740736
    -15.6950000000      0.1647832198      0.1808006940
    -15.6800000000      0.1648011044      0.1806742697
    -15.6650000000      0.1648952071      0.1802018663
    -15.6500000000      0.1649893098      0.1793985795
    -15.6350000000      0.1650834126      0.1782868962
    -15.6200000000      0.1651775153      0.1768958803
    -15.6050000000      0.1652716181      0.1752602239
    -15.5900000000      0.1653657208      0.1734192090
    -15.5750000000      0.1654598236      0.1714156228
    -15.5600000000      0.1655539263      0.1692946686
    -15.5450000000      0.1656480291      0.1671029072
    -15.5300000000      0.1657659627      0.1648872618
    -15.5150000000      0.1659416958      0.1626941050
    -15.5000000000      0.1661174290      0.1605684464
    -15.4850000000      0.1662931621      0.1585532245
    -15.4700000000      0.1664688953      0.1566887029
    -15.4550000000      0.1666446284      0.1550119633
    -15.4400000000      0.1668203616      0.1535564839
    -15.4250000000      0.1669960947      0.1523517864
    -15.4100000000      0.1671799237      0.1514231376
    -15.3950000000      0.1673680859      0.1507912881
    -15.3800000000      0.1675562481      0.1504722374
    -15.3650000000      0.1677444103      0.1504770149
    -15.3500000000      0.1679325725      0.1508114747
    -15.3350000000      0.1681207347      0.1514761056
    -15.3200000000      0.1683088969      0.1524658646
    -15.3050000000      0.1685056934      0.1537700472
    -15.2900000000      0.1687331394      0.1553722118
    -15.2750000000      0.1689605854      0.1572501798
    -15.2600000000      0.1691880315      0.1593761329
    -15.2450000000      0.1694154775      0.1617168276
    -15.2300000000      0.1696429235      0.1642339477
    -15.2150000000      0.1698703696      0.1668846069
    -15.2000000000      0.1700978156      0.1696220086
    -15.1850000000      0.1703252616      0.1723962643
    -15.1700000000      0.1705527076      0.1751553596
    -15.1550000000      0.1707801537      0.1778462513
    -15.1400000000      0.1710075997      0.1804160678
    -15.1250000000      0.1712350457      0.1828133802
    -15.1100000000      0.1713441707      0.1849895013
    -15.0950000000      0.1713320755      0.1868997695
    -15.0800000000      0.1713260528      0.1885047698
    -15.0650000000      0.1715061291      0.1897714452
    -15.0500000000      0.1716862054      0.1906740552
    -15.0350000000      0.1718662817      0.1911949435
    -15.0200000000      0.1720463580      0.1913250827
    -15.0050000000      0.1723119104      0.1910643772
    -14.9900000000      0.1726152645      0.1904217091
    -14.9750000000      0.1729186187      0.1894147303
    -14.9600000000      0.1732684307      0.1880694084
    -14.9450000000      0.1736411704      0.1864193471
    -14.9300000000      0.1740139102      0.1845049107
    -14.9150000000      0.1743866499      0.1823721860
    -14.9000000000      0.1747593897      0.1800718250
    -14.8850000000      0.1751321294      0.1776578083
    -14.8700000000      0.1755048692      0.1751861747
    -14.8550000000      0.1758776089      0.1727137561
    -14.8400000000      0.1762503487      0.1702969574
    -14.8250000000      0.1766230884      0.1679906119
    -14.8100000000      0.1769958282      0.1658469385
    -14.7950000000      0.1773685679      0.1639146192
    -14.7800000000      0.1778661849      0.1622380089
    -14.7650000000      0.1783771443      0.1608564817
    -14.7500000000      0.1788881038      0.1598039125
    -14.7350000000      0.1793990633      0.1591082877
    -14.7200000000      0.1799100227      0.1587914347
    -14.7050000000      0.1804209822      0.1588688577
    -14.6900000000      0.1809319417      0.1593496662
    -14.6750000000      0.1814429012      0.1602365829
    -14.6600000000      0.1820917555      0.1615260193
    -14.6450000000      0.1830030234      0.1632082083
    -14.6300000000      0.1839142913      0.1652673873
    -14.6150000000      0.1848255591      0.1676820272
    -14.6000000000      0.1857368270      0.1704251062
    -14.5850000000      0.1866480948      0.1734644280
    -14.5700000000      0.1875593627      0.1767629886
    -14.5550000000      0.1884706306      0.1802793953
    -14.5400000000      0.1902035240      0.1839683404
    -14.5250000000      0.1920058681      0.1877811356
    -14.5100000000      0.1938082121      0.1916663058
    -14.4950000000      0.1956105562      0.1955702451
    -14.4800000000      0.1974129002      0.1994379291
    -14.4650000000      0.1992152443      0.2032136794
    -14.4500000000      0.2010175883      0.2068419696
    -14.4350000000      0.2028199324      0.2102682609
    -14.4200000000      0.2045005167      0.2134398533
    -14.4050000000      0.2063676569      0.2163067345
    -14.3900000000      0.2082347972      0.2188224089
    -14.3750000000      0.2101019374      0.2209446894
    -14.3600000000      0.2119690777      0.2226364337
    -14.3450000000      0.2139549963      0.2238662089
    -14.3300000000      0.2159835234      0.2246088706
    -14.3150000000      0.2180120504      0.2248460448
    -14.3000000000      0.2200405775      0.2245665039
    -14.2850000000      0.3249095088      0.2237664315
    -14.2700000000      0.3096840092      0.2224495720
    -14.2550000000      0.2944585096      0.2206272646
    -14.2400000000      0.2792330100      0.2183183640
    -14.2250000000      0.2646741893      0.2155490472
    -14.2100000000      0.2507304433      0.2123525118
    -14.1950000000      0.2367866972      0.2087685659
    -14.1800000000      0.2228429512      0.2048431138
    -14.1650000000      0.2088992052      0.2006275368
    -14.1500000000      0.1949554592      0.1961779705
    -14.1350000000      0.1887212285      0.1915544793
    -14.1200000000      0.1860214822      0.1868201283
    -14.1050000000      0.1833217358      0.1820399552
    -14.0900000000      0.1806219894      0.1772798460
    -14.0750000000      0.3981305349      0.1726053234
    -14.0600000000      0.2878880068      0.1680802600
    -14.0450000000      0.1776454787      0.1637655350
    -14.0300000000      0.1460771709      0.1597176589
    -14.0150000000      0.1437080587      0.1559873967
    -14.0000000000      0.1413389466      0.1526184279
    -13.9850000000      0.1389698344      0.1496460850
    -13.9700000000      0.1366007223      0.1470962178
    -13.9550000000      0.1342316101      0.1449842318
    -13.9400000000      0.1318624979      0.1433143493
    -13.9250000000      0.1294933858      0.1420791395
    -13.9100000000      0.1271242736      0.1412593564
    -13.8950000000      0.1247551615      0.1408241168
    -13.8800000000      0.1223860493      0.1407314379
    -13.8650000000      0.1200169371      0.1409291415
    -13.8500000000      0.1176478250      0.1413561177
    -13.8350000000      0.1152787128      0.1419439229
    -13.8200000000      0.1129096007      0.1426186739
    -13.8050000000      0.1105404885      0.1433031834
    -13.7900000000      0.1081713763      0.1439192700
    -13.7750000000      0.1058022642      0.1443901657
    -13.7600000000      0.1034331520      0.1446429356
    -13.7450000000      0.1010640398      0.1446108229
    -13.7300000000      0.0986949277      0.1442354321
    -13.7150000000      0.1190063356      0.1434686684
    -13.7000000000      0.1442075800      0.1422743607
    -13.6850000000      0.1713907951      0.1406295076
    -13.6700000000      0.1985740101      0.1385251008
    -13.6550000000      0.0985976294      0.1359664980
    -13.6400000000      0.0970100735      0.1329733359
    -13.6250000000      0.0954225175      0.1295789911
    -13.6100000000      0.0938349616      0.1258296167
    -13.5950000000      0.0922474056      0.1217827955
    -13.5800000000      0.0906598496      0.1175058672
    -13.5650000000      0.0890722937      0.1130739943
    -13.5500000000      0.0874847377      0.1085680415
    -13.5350000000      0.0858971817      0.1040723441
    -13.5200000000      0.0843096258      0.0996724430
    -13.5050000000      0.0827220698      0.0954528593
    -13.4900000000      0.0811345138      0.0914949753
    -13.4750000000      0.0795469579      0.0878750805
    -13.4600000000      0.0779594019      0.0846626313
    -13.4450000000      0.0763718459      0.0819187614
    -13.4300000000      0.0747842900      0.0796950682
    -13.4150000000      0.0731967340      0.0780326906
    -13.4000000000      0.0716091780      0.0769616808
    -13.3850000000      0.0700216221      0.0765006675
    -13.3700000000      0.0684340661      0.0766567946
    -13.3550000000      0.0668465101      0.0774259197
    -13.3400000000      0.0652589542      0.0787930465
    -13.3250000000      0.0636713982      0.0807329672
    -13.3100000000      0.0620838422      0.0832110850
    -13.2950000000      0.0604962863      0.0861843898
    -13.2800000000      0.0589087303      0.0896025585
    -13.2650000000      0.0573211743      0.0934091527
    -13.2500000000      0.0557336184      0.0975428870
    -13.2350000000      0.0541460624      0.1019389431
    -13.2200000000      0.0525585064      0.1065303062
    -13.2050000000      0.0521055025      0.1112490981
    -13.1900000000      0.0548437250      0.1160278862
    -13.1750000000      0.0592932733      0.1208009458
    -13.1600000000      0.0679949414      0.1255054520
    -13.1450000000      0.0766966095      0.1300825838
    -13.1300000000      0.0853982775      0.1344785164
    -13.1150000000      0.0940999456      0.1386452867
    -13.1000000000      0.1028016136      0.1425415133
    -13.0850000000      0.1115032817      0.1461329591
    -13.0700000000      0.1296570576      0.1493929253
    -13.0550000000      0.1593190010      0.1523024723
    -13.0400000000      0.1429292403      0.1548504648
    -13.0250000000      0.1688809270      0.1570334456
    -13.0100000000      0.1948326136      0.1588553456
    -12.9950000000      0.2207843003      0.1603270454
    -12.9800000000      0.2467359869      0.1614658024
    -12.9650000000      0.1286002662      0.1622945676
    -12.9500000000      0.1301363455      0.1628412138
    -12.9350000000      0.1316724248      0.1631377001
    -12.9200000000      0.1332085041      0.1632191982
    -12.9050000000      0.1347445835      0.1631232047
    -12.8900000000      0.1362806628      0.1628886614
    -12.8750000000      0.1378167421      0.1625551039
    -12.8600000000      0.1393528214      0.1621618540
    -12.8450000000      0.1408889008      0.1617472705
    -12.8300000000      0.1424249801      0.1613480651
    -12.8150000000      0.1439610594      0.1609986915
    -12.8000000000      0.1454971388      0.1607308108
    -12.7850000000      0.1470332181      0.1605728326
    -12.7700000000      0.6671448286      0.1605495335
    -12.7550000000      0.1552677799      0.1606817519
    -12.7400000000      0.1550431164      0.1609861569
    -12.7250000000      0.1548184529      0.1614750933
    -12.7100000000      0.1545937894      0.1621565016
    -12.6950000000      0.1543691259      0.1630339157
    -12.6800000000      0.1541444623      0.1641065390
    -12.6650000000      0.1539197988      0.1653694015
    -12.6500000000      0.1536951353      0.1668135988
    -12.6350000000      0.1534704718      0.1684266118
    -12.6200000000      0.1532458083      0.1701927054
    -12.6050000000      0.1530211448      0.1720933988
    -12.5900000000      0.1530967282      0.1741079992
    -12.5750000000      0.1532592674      0.1762141837
    -12.5600000000      0.1534218065      0.1783886143
    -12.5450000000      0.1535843457      0.1806075642
    -12.5300000000      0.1537468848      0.1828475332
    -12.5150000000      0.1539094240      0.1850858288
    -12.5000000000      0.1542296138      0.1873010886
    -12.4850000000      0.1552401896      0.1894737218
    -12.4700000000      0.1588370811      0.1915862528
    -12.4550000000      0.1631423310      0.1936235504
    -12.4400000000      0.1674475809      0.1955729366
    -12.4250000000      0.1717528307      0.1974241715
    -12.4100000000      0.1760580806      0.1991693211
    -12.3950000000      0.5880412736      0.2008025196
    -12.3800000000      0.2958918794      0.2023196451
    -12.3650000000      0.1974176241      0.2037179317
    -12.3500000000      0.2025110572      0.2049955475
    -12.3350000000      0.2076044903      0.2061511653
    -12.3200000000      0.2126979235      0.2071835582
    -12.3050000000      0.2177913566      0.2080912467
    -12.2900000000      0.2228847897      0.2088722220
    -12.2750000000      0.2279782229      0.2095237644
    -12.2600000000      0.2330716560      0.2100423700
    -12.2450000000      0.2381650892      0.2104237910
    -12.2300000000      0.2432585223      0.2106631887
    -12.2150000000      0.2489778073      0.2107553895
    -12.2000000000      0.2551563369      0.2106952309
    -12.1850000000      0.2613348665      0.2104779745
    -12.1700000000      0.2675133960      0.2100997647
    -12.1550000000      0.2736919256      0.2095581037
    -12.1400000000      0.2798704552      0.2088523184
    -12.1250000000      0.2860489847      0.2079839887
    -12.1100000000      0.2118733403      0.2069573164
    -12.0950000000      0.2104395501      0.2057794092
    -12.0800000000      0.2090057599      0.2044604651
    -12.0650000000      0.2075719698      0.2030138420
    -12.0500000000      0.2061381796      0.2014560051
    -12.0350000000      0.2047043894      0.1998063474
    -12.0200000000      0.2032705992      0.1980868858
    -12.0050000000      0.2018368090      0.1963218365
    -11.9900000000      0.2004030188      0.1945370802
    -11.9750000000      0.1989692286      0.1927595301
    -11.9600000000      0.1975354384      0.1910164196
    -11.9450000000      0.1961016482      0.1893345284
    -11.9300000000      0.1947298673      0.1877393708
    -11.9150000000      0.1933960605      0.1862543718
    -11.9000000000      0.1920622537      0.1849000563
    -11.8850000000      0.1907284469      0.1836932831
    -11.8700000000      0.1893946401      0.1826465526
    -11.8550000000      0.1881719733      0.1817674184
    -11.8400000000      0.1869702040      0.1810580334
    -11.8250000000      0.1857684347      0.1805148561
    -11.8100000000      0.1845666654      0.1801285427
    -11.7950000000      0.1833648961      0.1798840403
    -11.7800000000      0.1821631268      0.1797608964
    -11.7650000000      0.1809613575      0.1797337839
    -11.7500000000      0.1797595882      0.1797732392
    -11.7350000000      0.1785578189      0.1798465945
    -11.7200000000      0.1773560496      0.1799190805
    -11.7050000000      0.1761542803      0.1799550612
    -11.6900000000      0.1749525110      0.1799193588
    -11.6750000000      0.1737507417      0.1797786156
    -11.6600000000      0.1725489724      0.1795026361
    -11.6450000000      0.1713559763      0.1790656538
    -11.6300000000      0.1701630317      0.1784474613
    -11.6150000000      0.1689405515      0.1776343539
    -11.6000000000      0.1676936827      0.1766198373
    -11.5850000000      0.1664468139      0.1754050635
    -11.5700000000      0.1652098361      0.1739989692
    -11.5550000000      0.1646858728      0.1724181044
    -11.5400000000      0.1643388063      0.1706861528
    -11.5250000000      0.1639917399      0.1688331596
    -11.5100000000      0.1636446734      0.1668944970
    -11.4950000000      0.1632976070      0.1649096071
    -11.4800000000      0.1629505405      0.1629205747
    -11.4650000000      0.1626034740      0.1609705863
    -11.4500000000      0.1622564076      0.1591023404
    -11.4350000000      0.1619093411      0.1573564712
    -11.4200000000      0.1615622747      0.1557700500
    -11.4050000000      0.1612152082      0.1543752214
    -11.3900000000      0.1608681417      0.1531980275
    -11.3750000000      0.1605210753      0.1522574628
    -11.3600000000      0.1601740088      0.1515647925
    -11.3450000000      0.1598269423      0.1511231577
    -11.3300000000      0.1594769151      0.1509274765
    -11.3150000000      0.1591037695      0.1509646430
    -11.3000000000      0.1587306238      0.1512140092
    -11.2850000000      0.1583574781      0.1516481317
    -11.2700000000      0.1579843325      0.1522337507
    -11.2550000000      0.1576111868      0.1529329644
    -11.2400000000      0.1572380412      0.1537045548
    -11.2250000000      0.1568648955      0.1545054170
    -11.2100000000      0.1564917499      0.1552920420
    -11.1950000000      0.1561186042      0.1560220004
    -11.1800000000      0.1557454585      0.1566553779
    -11.1650000000      0.1553723129      0.1571561138
    -11.1500000000      0.1549991672      0.1574931976
    -11.1350000000      0.1546280281      0.1576416865
    -11.1200000000      0.1542611573      0.1575835097
    -11.1050000000      0.1464501431      0.1573080357
    -11.0900000000      0.1463006529      0.1568123862
    -11.0750000000      0.1461511626      0.1561014884
    -11.0600000000      0.1460016723      0.1551878687
    -11.0450000000      0.1458521820      0.1540911965
    -11.0300000000      0.1457026918      0.1528375998
    -11.0150000000      0.1455532015      0.1514587779
    -11.0000000000      0.1454037112      0.1499909464
    -10.9850000000      0.1452542210      0.1484736539
    -10.9700000000      0.1450975624      0.1469485131
    -10.9550000000      0.1449372448      0.1454578937
    -10.9400000000      0.1447769273      0.1440436207
    -10.9250000000      0.1446166098      0.1427457250
