#      energy (eV)      DOS (tetra.)      DOS (gauss.)
    -10.7975652806      0.0000000000      0.0000000000
    -10.7866806382      0.0000000000      0.0000000000
    -10.7757959958      0.0000000000      0.0000000000
    -10.7649113534      0.0000000000      0.0000000000
    -10.7540267110      0.0000000000      0.0000000000
    -10.7431420685      0.0000000000      0.0000000000
    -10.7322574261      0.0000000000      0.0000000000
    -10.7213727837      0.0000000000      0.0000000000
    -10.7104881413      0.0000000000      0.0000000000
    -10.6996034989      0.0000000000      0.0000000000
    -10.6887188564      0.0000000000      0.0000000000
    -10.6778342140      0.0000000000      0.0000000000
    -10.6669495716      0.0000000000      0.0000000000
    -10.6560649292      0.0000000000      0.0000000000
    -10.6451802868      0.0000000000      0.0000000000
    -10.6342956443      0.0000000000      0.0000000000
    -10.6234110019      0.0000000000      0.0000000000
    -10.6125263595      0.0000000000      0.0000000000
    -10.6016417171      0.0000000000      0.0000000000
    -10.5907570747      0.0000000000      0.0000000000
    -10.5798724322      0.0000000000      0.0000000000
    -10.5689877898      0.0000000000      0.0000000000
    -10.5581031474      0.0000000000      0.0000000000
    -10.5472185050      0.0000000000      0.0000000000
    -10.5363338626      0.0000000000      0.0000000000
    -10.5254492201      0.0000000000      0.0000000000
    -10.5145645777      0.0000000000      0.0000000000
    -10.5036799353      0.0000000000      0.0000000000
    -10.4927952929      0.0000000000      0.0000000000
    -10.4819106505      0.0000000000      0.0000000000
    -10.4710260080      0.0000000000      0.0000000000
    -10.4601413656      0.0000000000      0.0000000000
    -10.4492567232      0.0000000000      0.0000000000
    -10.4383720808      0.0000000000      0.0000000000
    -10.4274874384      0.0000000000      0.0000000000
    -10.4166027959      0.0000000000      0.0000000000
    -10.4057181535      0.0000000000      0.0000000000
    -10.3948335111      0.0000000000      0.0000000000
    -10.3839488687      0.0000000000      0.0000000000
    -10.3730642263      0.0000000000      0.0000000000
    -10.3621795838      0.0000000000      0.0000000000
    -10.3512949414      0.0000000000      0.0000000000
    -10.3404102990      0.0000000000      0.0000000000
    -10.3295256566      0.0000000000      0.0000000000
    -10.3186410142      0.0000000000      0.0000000000
    -10.3077563717      0.0000000000      0.0000000000
    -10.2968717293      0.0000000000      0.0000000000
    -10.2859870869      0.0000000000      0.0000000000
    -10.2751024445      0.0000000000      0.0000000000
    -10.2642178021      0.0000000000      0.0000000000
    -10.2533331596      0.0000000000      0.0000000000
    -10.2424485172      0.0000000000      0.0000000000
    -10.2315638748      0.0000000000      0.0000000000
    -10.2206792324      0.0000000000      0.0000000000
    -10.2097945900      0.0000000000      0.0000000000
    -10.1989099475      0.0000000000      0.0000000000
    -10.1880253051      0.0000000000      0.0000000000
    -10.1771406627      0.0000000000      0.0000000000
    -10.1662560203      0.0000000000      0.0000000000
    -10.1553713779      0.0000000000      0.0000000000
    -10.1444867354      0.0000000000      0.0000000000
    -10.1336020930      0.0000000000      0.0000000000
    -10.1227174506      0.0000000000      0.0000000000
    -10.1118328082      0.0000000000      0.0000000000
    -10.1009481658      0.0000000000      0.0000000000
    -10.0900635233      0.0000000000      0.0000000000
    -10.0791788809      0.0000000000      0.0000000000
    -10.0682942385      0.0000000000      0.0000000000
    -10.0574095961      0.0000000000      0.0000000000
    -10.0465249537      0.0000000000      0.0000000000
    -10.0356403112      0.0000000000      0.0000000000
    -10.0247556688      0.0000000000      0.0000000000
    -10.0138710264      0.0000000000      0.0000000000
    -10.0029863840      0.0000000000      0.0000000000
     -9.9921017416      0.0000000000      0.0000000000
     -9.9812170991      0.0000000000      0.0000000000
     -9.9703324567      0.0000000000      0.0000000000
     -9.9594478143      0.0000000000      0.0000000000
     -9.9485631719      0.0000000000      0.0000000000
     -9.9376785295      0.0000000000      0.0000000000
     -9.9267938870      0.0000000000      0.0000000000
     -9.9159092446      0.0000000000      0.0000000000
     -9.9050246022      0.0000000000      0.0000000000
     -9.8941399598      0.0000000000      0.0000000000
     -9.8832553174      0.0000000000      0.0000000000
     -9.8723706749      0.0000000000      0.0000000000
     -9.8614860325      0.0000000000      0.0000000000
     -9.8506013901      0.0000000000      0.0000000000
     -9.8397167477      0.0000000000      0.0000000000
     -9.8288321053      0.0000000000      0.0000000000
     -9.8179474628      0.0000000000      0.0000000000
     -9.8070628204      0.0000000000      0.0000000000
     -9.7961781780      0.0000000000      0.0000000000
     -9.7852935356      0.0000000000      0.0000000000
     -9.7744088932      0.0000000000      0.0000000000
     -9.7635242507      0.0000000000      0.0000000000
     -9.7526396083      0.0000000000      0.0000000000
     -9.7417549659      0.0000000000      0.0000000000
     -9.7308703235      0.0000000000      0.0000000000
     -9.7199856811      0.0000000000      0.0000000000
     -9.7091010386      0.0000000000      0.0000000000
     -9.6982163962      0.0000000000      0.0000000000
     -9.6873317538      0.0000000000      0.0000000000
     -9.6764471114      0.0000000000      0.0000000000
     -9.6655624690      0.0000000000      0.0000000000
     -9.6546778265      0.0000000000      0.0000000000
     -9.6437931841      0.0000000000      0.0000000000
     -9.6329085417      0.0000000000      0.0000000000
     -9.6220238993      0.0000000000      0.0000000000
     -9.6111392569      0.0000000000      0.0000000000
     -9.6002546144      0.0000000000      0.0000000000
     -9.5893699720      0.0000000000      0.0000000000
     -9.5784853296      0.0000000000      0.0000000000
     -9.5676006872      0.0000000000      0.0000000000
     -9.5567160448      0.0000000000      0.0000000000
     -9.5458314023      0.0000000000      0.0000000000
     -9.5349467599      0.0000000000      0.0000000000
     -9.5240621175      0.0000000000      0.0000000000
     -9.5131774751      0.0000000000      0.0000000000
     -9.5022928327      0.0000000000      0.0000000000
     -9.4914081902      0.0000000000      0.0000000000
     -9.4805235478      0.0000000000      0.0000000000
     -9.4696389054      0.0000000000      0.0000000000
     -9.4587542630      0.0000000000      0.0000000000
     -9.4478696206      0.0000000000      0.0000000000
     -9.4369849781      0.0000000000      0.0000000000
     -9.4261003357      0.0000000000      0.0000000000
     -9.4152156933      0.0000000000      0.0000000000
     -9.4043310509      0.0000000000      0.0000000000
     -9.3934464085      0.0000000000      0.0000000000
     -9.3825617660      0.0000000000      0.0000000000
     -9.3716771236      0.0000000000      0.0000000000
     -9.3607924812      0.0000000000      0.0000000000
     -9.3499078388      0.0000000000      0.0000000000
     -9.3390231964      0.0000000000      0.0000000000
     -9.3281385539      0.0000000000      0.0000000000
     -9.3172539115      0.0000000000      0.0000000000
     -9.3063692691      0.0000000000      0.0000000000
     -9.2954846267      0.0000000000      0.0000000000
     -9.2845999843      0.0000000000      0.0000000000
     -9.2737153418      0.0000000000      0.0000000000
     -9.2628306994      0.0000000000      0.0000000000
     -9.2519460570      0.0000000000      0.0000000000
     -9.2410614146      0.0000000000      0.0000000000
     -9.2301767722      0.0000000000      0.0000000000
     -9.2192921297      0.0000000000      0.0000000000
     -9.2084074873      0.0000000000      0.0000000000
     -9.1975228449      0.0000000000      0.0000000000
     -9.1866382025      0.0000000000      0.0000000000
     -9.1757535601      0.0000000000      0.0000000000
     -9.1648689176      0.0000000000      0.0000000000
     -9.1539842752      0.0000000000      0.0000000000
     -9.1430996328      0.0000000000      0.0000000000
     -9.1322149904      0.0000000000      0.0000000000
     -9.1213303480      0.0000000000      0.0000000000
     -9.1104457055      0.0000000000      0.0000000000
     -9.0995610631      0.0000000000      0.0000000000
     -9.0886764207      0.0000000000      0.0000000000
     -9.0777917783      0.0000000000      0.0000000000
     -9.0669071359      0.0000000000      0.0000000000
     -9.0560224934      0.0000000000      0.0000000000
     -9.0451378510      0.0000000000      0.0000000000
     -9.0342532086      0.0000000000      0.0000000000
     -9.0233685662      0.0000000000      0.0000000000
     -9.0124839238      0.0000000000      0.0000000000
     -9.0015992813      0.0000000000      0.0000000000
     -8.9907146389      0.0000000000      0.0000000000
     -8.9798299965      0.0000000000      0.0000000000
     -8.9689453541      0.0000000000      0.0000000000
     -8.9580607117      0.0000000000      0.0000000000
     -8.9471760692      0.0000000000      0.0000000000
     -8.9362914268      0.0000000000      0.0000000000
     -8.9254067844      0.0000000000      0.0000000000
     -8.9145221420      0.0000000000      0.0000000000
     -8.9036374996      0.0000000000      0.0000000000
     -8.8927528571      0.0000000000      0.0000000001
     -8.8818682147      0.0000000000      0.0000000001
     -8.8709835723      0.0000000000      0.0000000001
     -8.8600989299      0.0000000000      0.0000000002
     -8.8492142875      0.0000000000      0.0000000002
     -8.8383296450      0.0000000000      0.0000000003
     -8.8274450026      0.0000000000      0.0000000004
     -8.8165603602      0.0000000000      0.0000000006
     -8.8056757178      0.0000000000      0.0000000008
     -8.7947910754      0.0000000000      0.0000000010
     -8.7839064329      0.0000000000      0.0000000014
     -8.7730217905      0.0000000000      0.0000000019
     -8.7621371481      0.0000000000      0.0000000025
     -8.7512525057      0.0000000000      0.0000000033
     -8.7403678633      0.0000000000      0.0000000044
     -8.7294832208      0.0000000000      0.0000000059
     -8.7185985784      0.0000000000      0.0000000078
     -8.7077139360      0.0000000000      0.0000000102
     -8.6968292936      0.0000000000      0.0000000135
     -8.6859446512      0.0000000000      0.0000000176
     -8.6750600087      0.0000000000      0.0000000231
     -8.6641753663      0.0000000000      0.0000000301
     -8.6532907239      0.0000000000      0.0000000391
     -8.6424060815      0.0000000000      0.0000000506
     -8.6315214391      0.0000000000      0.0000000653
     -8.6206367966      0.0000000000      0.0000000841
     -8.6097521542      0.0000000000      0.0000001079
     -8.5988675118      0.0000000000      0.0000001381
     -8.5879828694      0.0000000000      0.0000001762
     -8.5770982270      0.0000000000      0.0000002241
     -8.5662135845      0.0000000000      0.0000002841
     -8.5553289421      0.0000000000      0.0000003592
     -8.5444442997      0.0000000000      0.0000004527
     -8.5335596573      0.0000000000      0.0000005689
     -8.5226750149      0.0000000000      0.0000007127
     -8.5117903724      0.0000000000      0.0000008904
     -8.5009057300      0.0000000000      0.0000011090
     -8.4900210876      0.0000000000      0.0000013772
     -8.4791364452      0.0000000000      0.0000017053
     -8.4682518028      0.0000000000      0.0000021055
     -8.4573671603      0.0000000000      0.0000025920
     -8.4464825179      0.0000000000      0.0000031817
     -8.4355978755      0.0000000000      0.0000038944
     -8.4247132331      0.0000000000      0.0000047531
     -8.4138285907      0.0000000000      0.0000057848
     -8.4029439482      0.0000000000      0.0000070205
     -8.3920593058      0.0000000000      0.0000084962
     -8.3811746634      0.0000000000      0.0000102536
     -8.3702900210      0.0000000000      0.0000123401
     -8.3594053786      0.0000000000      0.0000148104
     -8.3485207361      0.0000000000      0.0000177266
     -8.3376360937      0.0000000000      0.0000211594
     -8.3267514513      0.0000000000      0.0000251890
     -8.3158668089      0.0000000000      0.0000299058
     -8.3049821665      0.0000000000      0.0000354116
     -8.2940975240      0.0000000000      0.0000418207
     -8.2832128816      0.0000000000      0.0000492607
     -8.2723282392      0.0000000000      0.0000578741
     -8.2614435968      0.0000000000      0.0000678191
     -8.2505589544      0.0000000000      0.0000792706
     -8.2396743119      0.0000000000      0.0000924220
     -8.2287896695      0.0000000000      0.0001074860
     -8.2179050271      0.0000000000      0.0001246958
     -8.2070203847      0.0000000000      0.0001443060
     -8.1961357423      0.0000000000      0.0001665944
     -8.1852510998      0.0000000000      0.0001918625
     -8.1743664574      0.0000000000      0.0002204364
     -8.1634818150      0.0000000000      0.0002526682
     -8.1525971726      0.0000000000      0.0002889361
     -8.1417125302      0.0000000000      0.0003296454
     -8.1308278877      0.0000000000      0.0003752290
     -8.1199432453      0.0000000000      0.0004261474
     -8.1090586029      0.0000000000      0.0004828887
     -8.0981739605      0.0000000000      0.0005459686
     -8.0872893181      0.0000000000      0.0006159298
     -8.0764046756      0.0000000000      0.0006933411
     -8.0655200332      0.0000000000      0.0007787965
     -8.0546353908      0.0000000000      0.0008729136
     -8.0437507484      0.0000000000      0.0009763318
     -8.0328661060      0.0000000000      0.0010897100
     -8.0219814635      0.0000000000      0.0012137242
     -8.0110968211      0.0000000000      0.0013490640
     -8.0002121787      0.0000000000      0.0014964295
     -7.9893275363      0.0000000000      0.0016565273
     -7.9784428939      0.0000000000      0.0018300657
     -7.9675582514      0.0000000000      0.0020177504
     -7.9566736090      0.0000000000      0.0022202786
     -7.9457889666      0.0000000000      0.0024383340
     -7.9349043242      0.0000000000      0.0026725799
     -7.9240196818      0.0000000000      0.0029236532
     -7.9131350393      0.0000000000      0.0031921573
     -7.9022503969      0.0000000000      0.0034786552
     -7.8913657545      0.0000000000      0.0037836620
     -7.8804811121      0.0000000000      0.0041076371
     -7.8695964697      0.0000000000      0.0044509772
     -7.8587118272      0.0000000000      0.0048140078
     -7.8478271848      0.0000000000      0.0051969760
     -7.8369425424      0.0000000000      0.0056000430
     -7.8260579000      0.0000000000      0.0060232766
     -7.8151732576      0.0000000000      0.0064666445
     -7.8042886151      0.0000000000      0.0069300074
     -7.7934039727      0.0000000000      0.0074131132
     -7.7825193303      0.0000000000      0.0079155915
     -7.7716346879      0.0000091076      0.0084369492
     -7.7607500455      0.0000925595      0.0089765663
     -7.7498654030      0.0002632080      0.0095336935
     -7.7389807606      0.0005210531      0.0101074501
     -7.7280961182      0.0008660948      0.0106968232
     -7.7172114758      0.0012983331      0.0113006687
     -7.7063268334      0.0018177680      0.0119177132
     -7.6954421909      0.0024243996      0.0125465568
     -7.6845575485      0.0031182277      0.0131856786
     -7.6736729061      0.0038992524      0.0138334425
     -7.6627882637      0.0047674738      0.0144881054
     -7.6519036213      0.0057228918      0.0151478268
     -7.6410189788      0.0067655064      0.0158106795
     -7.6301343364      0.0078953176      0.0164746628
     -7.6192496940      0.0091123254      0.0171377164
     -7.6083650516      0.0104165298      0.0177977366
     -7.5974804092      0.0118079308      0.0184525934
     -7.5865957667      0.0132714068      0.0191001492
     -7.5757111243      0.0146777835      0.0197382784
     -7.5648264819      0.0159984675      0.0203648886
     -7.5539418395      0.0172334585      0.0209779426
     -7.5430571971      0.0183827568      0.0215754803
     -7.5321725546      0.0194463622      0.0221556422
     -7.5212879122      0.0204242748      0.0227166924
     -7.5104032698      0.0213164945      0.0232570417
     -7.4995186274      0.0221230214      0.0237752704
     -7.4886339850      0.0228438554      0.0242701503
     -7.4777493425      0.0234789967      0.0247406661
     -7.4668647001      0.0240284450      0.0251860349
     -7.4559800577      0.0244922006      0.0256057247
     -7.4450954153      0.0248702633      0.0259994708
     -7.4342107729      0.0251626332      0.0263672894
     -7.4233261304      0.0253693102      0.0267094899
     -7.4124414880      0.0254902944      0.0270266828
     -7.4015568456      0.0255406666      0.0273197861
     -7.3906722032      0.0256072162      0.0275900275
     -7.3797875608      0.0257032743      0.0278389431
     -7.3689029183      0.0258288408      0.0280683731
     -7.3580182759      0.0259839157      0.0282804528
     -7.3471336335      0.0261684991      0.0284776008
     -7.3362489911      0.0263825910      0.0286625026
     -7.3253643487      0.0266261913      0.0288380906
     -7.3144797062      0.0268993000      0.0290075200
     -7.3035950638      0.0272019172      0.0291741413
     -7.2927104214      0.0275340429      0.0293414691
     -7.2818257790      0.0278956769      0.0295131477
     -7.2709411366      0.0282868195      0.0296929129
     -7.2600564941      0.0287074704      0.0298845520
     -7.2491718517      0.0291576299      0.0300918602
     -7.2382872093      0.0296372977      0.0303185959
     -7.2274025669      0.0301464740      0.0305684336
     -7.2165179245      0.0306778918      0.0308449162
     -7.2056332820      0.0312138379      0.0311514059
     -7.1947486396      0.0317535120      0.0314910359
     -7.1838639972      0.0322969142      0.0318666622
     -7.1729793548      0.0328440445      0.0322808164
     -7.1620947124      0.0333949028      0.0327356605
     -7.1512100699      0.0339494892      0.0332329443
     -7.1403254275      0.0345078037      0.0337739657
     -7.1294407851      0.0350698462      0.0343595349
     -7.1185561427      0.0356356168      0.0349899428
     -7.1076715003      0.0362051154      0.0356649351
     -7.0967868578      0.0367783422      0.0363836914
     -7.0859022154      0.0373552969      0.0371448109
     -7.0750175730      0.0379359798      0.0379463040
     -7.0641329306      0.0385203907      0.0387855924
     -7.0532482882      0.0391085297      0.0396595147
     -7.0423636457      0.0396889104      0.0405643411
     -7.0314790033      0.0402396831      0.0414957950
     -7.0205943609      0.0407603211      0.0424490821
