        0.5451338767   0.5541933992   0.5546940178   0.6254855230   0.6646835058
        0.7353851945   0.7578481613   0.8013114449   0.8465647801   0.8858959801
        0.9609750178   0.9692608647   1.0080972169   1.0179078005
   ik=   49   0.4045750450   0.2335815111   0.0000000000
       -0.6665753687  -0.3511078232  -0.2345342556  -0.2205298160   0.1826939289
        0.1911990266   0.2495392454   0.2594653694   0.2949502993   0.4568646194
        0.5233477662   0.5298280712   0.5502614098   0.6471521146   0.6949491229
        0.7560114748   0.7889643543   0.8122572538   0.8510399233   0.8788945953
        0.9640023124   0.9944914535   1.0197953803   1.0370370765
   ik=   50   0.3708604579   0.2141163852   0.0000000000
       -0.6786520706  -0.3269739395  -0.2343773359  -0.2262937383   0.1743240132
        0.2068005191   0.2343020376   0.2615163695   0.2794879500   0.4423975991
        0.4920426507   0.5142501074   0.5403796593   0.6667633710   0.7301650628
        0.7728031061   0.8229659989   0.8246413803   0.8634346360   0.8707583181
        0.9595606612   1.0218317875   1.0328933167   1.0601646255
   ik=   51   0.3371458708   0.1946512593   0.0000000000
       -0.6899554687  -0.3029536630  -0.2472381084  -0.2174096311   0.1588659698
        0.2138131705   0.2372324467   0.2577813006   0.2712810929   0.4288454901
        0.4611449909   0.4997621850   0.5270900199   0.6834333438   0.7682993441
        0.7847195311   0.8384307940   0.8490529111   0.8705281386   0.8870608807
        0.9532209568   1.0474076281   1.0475800849   1.0796940269
   ik=   52   0.3034312837   0.1751861334   0.0000000000
       -0.7002596130  -0.2791645836  -0.2590683187  -0.2080070334   0.1448629513
        0.2017855040   0.2462446511   0.2598554675   0.2721143909   0.4163496615
        0.4313183203   0.4865556771   0.5121190725   0.6956996047   0.7960681226
        0.8065461394   0.8470823688   0.8535948523   0.8924767939   0.9196427578
        0.9546687518   1.0633503700   1.0682060619   1.0968082645
   ik=   53   0.2697166967   0.1557210074   0.0000000000
       -0.7094851427  -0.2697362232  -0.2560190189  -0.1982648809   0.1323161644
        0.1897578338   0.2343748100   0.2742225893   0.2828452989   0.4028608769
        0.4050212819   0.4746513236   0.4968483015   0.7025109844   0.8115676794
        0.8304752218   0.8494478400   0.8700827747   0.9047922613   0.9576641961
        0.9785329524   1.0807288964   1.0812864488   1.1140322777
   ik=   54   0.2360021096   0.1362558815   0.0000000000
       -0.7177533032  -0.2792305176  -0.2337879463  -0.1884020212   0.1212300667
        0.1789450568   0.2236197138   0.2762529649   0.3046329312   0.3761454164
        0.3949220128   0.4640817755   0.4821331443   0.7044915066   0.8261941473
        0.8327004858   0.8586483577   0.8878282680   0.9263596659   0.9983391356
        1.0181806643   1.0867259042   1.0995464609   1.1322988292
   ik=   55   0.2022875225   0.1167907556   0.0000000000
       -0.7247141107  -0.2875157268  -0.2128497062  -0.1786816037   0.1116297224
        0.1695065526   0.2142281305   0.2776704372   0.3246946366   0.3516241367
        0.3860991574   0.4549094703   0.4686643392   0.7034039438   0.8192652041
        0.8505208128   0.8587329994   0.9067211071   0.9666687211   1.0369688162
        1.0636207851   1.0896454355   1.1198023872   1.1519153741
   ik=   56   0.1685729354   0.0973256296   0.0000000000
       -0.7305807252  -0.2945510787  -0.1936718242  -0.1694183798   0.1034996315
        0.1614915966   0.2062480206   0.2782646095   0.3296964730   0.3426300376
        0.3785924169   0.4470962627   0.4573016562   0.7008584068   0.8128862604
        0.8374703285   0.8883758772   0.9266163521   1.0137794710   1.0563700660
        1.1094625180   1.1118529827   1.1414928297   1.1730475999
   ik=   57   0.1348583483   0.0778605037   0.0000000000
       -0.7353221946  -0.3003390516  -0.1768166856  -0.1609870067   0.0968553005
        0.1549177978   0.1997192006   0.2780325267   0.3108165189   0.3579942801
        0.3724266467   0.4406824737   0.4478537763   0.6978882062   0.8075184892
        0.8243200630   0.9203428296   0.9471156690   1.0547546232   1.0638391478
        1.1478330285   1.1615779022   1.1646000214   1.1818078174
   ik=   58   0.1011437612   0.0583953778   0.0000000000
       -0.7391811484  -0.3048578750  -0.1629154079  -0.1538072976   0.0916781369
        0.1497970744   0.1946292017   0.2770702375   0.2954139800   0.3675185026
        0.3705622145   0.4356280109   0.4408001119   0.6951284358   0.8032116745
        0.8129280926   0.9529573798   0.9676465604   1.0498923285   1.1157528172
        1.1652292639   1.1842833781   1.1890965681   1.2088752852
   ik=   59   0.0674291742   0.0389302519   0.0000000000
       -0.7419497466  -0.3080924978  -0.1523997431  -0.1483024631   0.0879794826
        0.1461357756   0.1909920212   0.2759236745   0.2840017323   0.3641265450
        0.3796822495   0.4319792208   0.4359851197   0.6929452228   0.8000412807
        0.8042784876   0.9826825816   0.9867781120   1.0485370598   1.1575927470
        1.1590838061   1.1689090918   1.2148965312   1.2403815957
   ik=   60   0.0337145871   0.0194651259   0.0000000000
       -0.7436566116  -0.3100368337  -0.1458565048  -0.1448227419   0.0857585616
        0.1439376189   0.1888081009   0.2749672196   0.2769783779   0.3620569708
        0.3853012260   0.4297688652   0.4331360512   0.6915581056   0.7977586822
        0.7992115325   1.0017488047   1.0022001829   1.0553310821   1.1402339163
        1.1425338020   1.2221635021   1.2416750311   1.2594598912
   ik=   61   0.0000000000   0.0000000000   0.0000000000
       -0.7442058613  -0.3106852227  -0.1436316057  -0.1436316039   0.0850194539
        0.1432046983   0.1880817013   0.2746041376   0.2746041388   0.3613659701
        0.3871964040   0.4290325501   0.4322097924   0.6910835416   0.7964366061
        0.7980516936   1.0077708582   1.0077708594   1.0628010290   1.1328906185
        1.1328906195   1.2531513398   1.2629763413   1.2629764746
