#      energy (eV)      DOS (tetra.)      DOS (gauss.)
    -17.6600000000      0.1562881832      0.1622308720
    -17.6450000000      0.1564766701      0.1579373743
    -17.6300000000      0.1566651570      0.1535871906
    -17.6150000000      0.1568536439      0.1492626774
    -17.6000000000      0.1570421308      0.1450459009
    -17.5850000000      0.1572306177      0.1410169084
    -17.5700000000      0.1574191046      0.1372520634
    -17.5550000000      0.1576075915      0.1338224856
    -17.5400000000      0.1577960784      0.1307926339
    -17.5250000000      0.1579845653      0.1282190654
    -17.5100000000      0.1581730522      0.1261493944
    -17.4950000000      0.1583615391      0.1246214729
    -17.4800000000      0.1585500260      0.1236628013
    -17.4650000000      0.1587385129      0.1232901756
    -17.4500000000      0.1589269998      0.1235095672
    -17.4350000000      0.1591154867      0.1243162274
    -17.4200000000      0.1593039736      0.1256950029
    -17.4050000000      0.1594924605      0.1276208456
    -17.3900000000      0.1596809474      0.1300594957
    -17.3750000000      0.1598694343      0.1329683178
    -17.3600000000      0.1600579212      0.1362972662
    -17.3450000000      0.1602464081      0.1399899584
    -17.3300000000      0.1605166054      0.1439848339
    -17.3150000000      0.1607929361      0.1482163754
    -17.3000000000      0.1610692668      0.1526163735
    -17.2850000000      0.1613455976      0.1571152100
    -17.2700000000      0.1616219283      0.1616431405
    -17.2550000000      0.1618982590      0.1661315512
    -17.2400000000      0.1621745897      0.1705141685
    -17.2250000000      0.1624509204      0.1747281940
    -17.2100000000      0.1627272512      0.1787153420
    -17.1950000000      0.1630035819      0.1824227524
    -17.1800000000      0.1632799126      0.1858037557
    -17.1650000000      0.1631897395      0.1888184684
    -17.1500000000      0.1625395252      0.1914341994
    -17.1350000000      0.1618893109      0.1936256565
    -17.1200000000      0.1612390967      0.1953749462
    -17.1050000000      0.1605888824      0.1966713684
    -17.0900000000      0.1599386681      0.1975110199
    -17.0750000000      0.1594865874      0.1978962244
    -17.0600000000      0.1594749725      0.1978348211
    -17.0450000000      0.1594633576      0.1973393485
    -17.0300000000      0.1594517427      0.1964261680
    -17.0150000000      0.1594401278      0.1951145762
    -17.0000000000      0.1594285129      0.1934259547
    -16.9850000000      0.1594168980      0.1913830068
    -16.9700000000      0.1594052831      0.1890091238
    -16.9550000000      0.1593936682      0.1863279169
    -16.9400000000      0.1593820532      0.1833629401
    -16.9250000000      0.1593704383      0.1801376173
    -16.9100000000      0.1593588234      0.1766753721
    -16.8950000000      0.1593472085      0.1729999466
    -16.8800000000      0.1593355936      0.1691358804
    -16.8650000000      0.1593239787      0.1651091083
    -16.8500000000      0.1593123638      0.1609476292
    -16.8350000000      0.1593007489      0.1566821858
    -16.8200000000      0.1592891340      0.1523468979
    -16.8050000000      0.1593939767      0.1479797866
    -16.7900000000      0.1595612727      0.1436231357
    -16.7750000000      0.1597285687      0.1393236410
    -16.7600000000      0.1598958647      0.1351323103
    -16.7450000000      0.1600631608      0.1311040902
    -16.7300000000      0.1602304568      0.1272972097
    -16.7150000000      0.1603977528      0.1237722465
    -16.7000000000      0.1605650488      0.1205909378
    -16.6850000000      0.1607323448      0.1178147717
    -16.6700000000      0.1608996408      0.1155034057
    -16.6550000000      0.1610669368      0.1137129730
    -16.6400000000      0.1612342328      0.1124943407
    -16.6250000000      0.1614015288      0.1118913902
    -16.6100000000      0.1615688248      0.1119393907
    -16.5950000000      0.1617361208      0.1126635323
    -16.5800000000      0.1619034168      0.1140776816
    -16.5650000000      0.1620707128      0.1161834147
    -16.5500000000      0.1622380088      0.1189693675
    -16.5350000000      0.1624053048      0.1224109382
    -16.5200000000      0.1625726008      0.1264703559
    -16.5050000000      0.1627398968      0.1310971218
    -16.4900000000      0.1629071928      0.1362288108
    -16.4750000000      0.1630744888      0.1417922128
    -16.4600000000      0.1632417848      0.1477047782
    -16.4450000000      0.1634090808      0.1538763231
    -16.4300000000      0.1635763768      0.1602109439
    -16.4150000000      0.1637436728      0.1666090809
    -16.4000000000      0.1639109688      0.1729696726
    -16.3850000000      0.1640782648      0.1791923366
    -16.3700000000      0.1642653684      0.1851795182
    -16.3550000000      0.1644903803      0.1908385473
    -16.3400000000      0.1647153921      0.1960835531
    -16.3250000000      0.1649404039      0.2008371893
    -16.3100000000      0.1651654157      0.2050321314
    -16.2950000000      0.1653904275      0.2086123144
    -16.2800000000      0.1634850643      0.2115338892
    -16.2650000000      0.1634145673      0.2137658812
    -16.2500000000      0.1633440702      0.2152905447
    -16.2350000000      0.1632735731      0.2161034114
    -16.2200000000      0.1632030760      0.2162130392
    -16.2050000000      0.1631325790      0.2156404734
    -16.1900000000      0.1630620819      0.2144184340
    -16.1750000000      0.1629915848      0.2125902539
    -16.1600000000      0.1629210878      0.2102085894
    -16.1450000000      0.1628505907      0.2073339352
    -16.1300000000      0.1627800936      0.2040329762
    -16.1150000000      0.1627095966      0.2003768135
    -16.1000000000      0.1628075782      0.1964391068
    -16.0850000000      0.1629403129      0.1922941787
    -16.0700000000      0.1630730477      0.1880151287
    -16.0550000000      0.1632057824      0.1836720104
    -16.0400000000      0.1633385171      0.1793301243
    -16.0250000000      0.1634712518      0.1750484788
    -16.0100000000      0.1636039866      0.1708784740
    -15.9950000000      0.1637367213      0.1668628541
    -15.9800000000      0.1638694560      0.1630349712
    -15.9650000000      0.1640021908      0.1594183954
    -15.9500000000      0.1641349255      0.1560268918
    -15.9350000000      0.1642676602      0.1528647760
    -15.9200000000      0.1644003950      0.1499276425
    -15.9050000000      0.1645331297      0.1472034462
    -15.8900000000      0.1646658644      0.1446739005
    -15.8750000000      0.1647985991      0.1423161423
    -15.8600000000      0.1649313339      0.1401045970
    -15.8450000000      0.1650640686      0.1380129691
    -15.8300000000      0.1651968033      0.1360162730
    -15.8150000000      0.1653295381      0.1340928143
    -15.8000000000      0.1654622728      0.1322260313
    -15.7850000000      0.1655950075      0.1304061103
    -15.7700000000      0.1657320747      0.1286312950
    -15.7550000000      0.1659658490      0.1269088217
    -15.7400000000      0.1661996232      0.1252554298
    -15.7250000000      0.1664333974      0.1236974092
    -15.7100000000      0.1666671717      0.1222701730
    -15.6950000000      0.1669009459      0.1210173586
    -15.6800000000      0.1671347201      0.1199894845
    -15.6650000000      0.1673684944      0.1192422095
    -15.6500000000      0.1676022686      0.1188342573
    -15.6350000000      0.1678360429      0.1188250887
    -15.6200000000      0.1680698171      0.1192724100
    -15.6050000000      0.1683035913      0.1202296209
    -15.5900000000      0.1685373656      0.1217433037
    -15.5750000000      0.1687711398      0.1238508590
    -15.5600000000      0.1690049140      0.1265783862
    -15.5450000000      0.1692386883      0.1299388983
    -15.5300000000      0.1694724625      0.1339309499
    -15.5150000000      0.1697062367      0.1385377383
    -15.5000000000      0.1699400110      0.1437267204
    -15.4850000000      0.1701737852      0.1494497690
    -15.4700000000      0.1704075594      0.1556438667
    -15.4550000000      0.1706413337      0.1622323182
    -15.4400000000      0.1708751079      0.1691264383
    -15.4250000000      0.1711088821      0.1762276540
    -15.4100000000      0.1713426564      0.1834299444
    -15.3950000000      0.1715764306      0.1906225261
    -15.3800000000      0.1718102048      0.1976926852
    -15.3650000000      0.1720439791      0.2045286518
    -15.3500000000      0.1722777533      0.2110224111
    -15.3350000000      0.1724050673      0.2170723537
    -15.3200000000      0.1724373437      0.2225856734
    -15.3050000000      0.1724696201      0.2274804363
    -15.2900000000      0.1725018966      0.2316872617
    -15.2750000000      0.1725341730      0.2351505730
    -15.2600000000      0.1727531211      0.2378293980
    -15.2450000000      0.1732467305      0.2396977196
    -15.2300000000      0.1737707422      0.2407443944
    -15.2150000000      0.1742947540      0.2409726775
    -15.2000000000      0.1748187657      0.2403994030
    -15.1850000000      0.1753427775      0.2390538827
    -15.1700000000      0.1758667892      0.2369765899
    -15.1550000000      0.1763908010      0.2342176980
    -15.1400000000      0.1769148127      0.2308355403
    -15.1250000000      0.1774388245      0.2268950524
    -15.1100000000      0.1779628362      0.2224662477
    -15.0950000000      0.1784868480      0.2176227659
    -15.0800000000      0.1790108597      0.2124405228
    -15.0650000000      0.1795348715      0.2069964737
    -15.0500000000      0.1800588832      0.2013674958
    -15.0350000000      0.1805828950      0.1956293828
    -15.0200000000      0.1811069067      0.1898559368
    -15.0050000000      0.1822502295      0.1841181439
    -14.9900000000      0.1834345711      0.1784834128
    -14.9750000000      0.1846189128      0.1730148644
    -14.9600000000      0.1858032545      0.1677706626
    -14.9450000000      0.1869875962      0.1628033837
    -14.9300000000      0.1881719379      0.1581594310
    -14.9150000000      0.1893562795      0.1538785106
    -14.9000000000      0.1905406212      0.1499931883
    -14.8850000000      0.1917249629      0.1465285576
    -14.8700000000      0.1929093046      0.1435020481
    -14.8550000000      0.1940936462      0.1409234056
    -14.8400000000      0.1952779879      0.1387948703
    -14.8250000000      0.1964623296      0.1371115739
    -14.8100000000      0.1976466713      0.1358621648
    -14.7950000000      0.1988310130      0.1350296594
    -14.7800000000      0.2000153546      0.1345925029
    -14.7650000000      0.2011996963      0.1345258086
    -14.7500000000      0.2023840380      0.1348027308
    -14.7350000000      0.2035683797      0.1353959127
    -14.7200000000      0.2047527213      0.1362789436
    -14.7050000000      0.2059370630      0.1374277501
    -14.6900000000      0.2071214047      0.1388218470
    -14.6750000000      0.2083057464      0.1404453727
    -14.6600000000      0.2094900881      0.1422878454
    -14.6450000000      0.2106744297      0.1443445827
    -14.6300000000      0.3329968223      0.1466167470
    -14.6150000000      0.3229785955      0.1491109938
    -14.6000000000      0.3129603687      0.1518387229
    -14.5850000000      0.3029421419      0.1548149528
    -14.5700000000      0.2929239151      0.1580568580
    -14.5550000000      0.2829056883      0.1615820317
    -14.5400000000      0.2728874615      0.1654065485
    -14.5250000000      0.2628692347      0.1695429200
    -14.5100000000      0.2528510079      0.1739980394
    -14.4950000000      0.2428327811      0.1787712202
    -14.4800000000      0.2328145543      0.1838524288
    -14.4650000000      0.2227963275      0.1892208073
    -14.4500000000      0.2127781007      0.1948435692
    -14.4350000000      0.2027598739      0.2006753386
    -14.4200000000      0.1927416471      0.2066579808
    -14.4050000000      0.1827234203      0.2127209557
    -14.3900000000      0.1727051935      0.2187821980
    -14.3750000000      0.1626869667      0.2247495100
    -14.3600000000      0.1581109520      0.2305224255
    -14.3450000000      0.1556494176      0.2359944879
    -14.3300000000      0.1531878833      0.2410558633
    -14.3150000000      0.1507263489      0.2455961979
    -14.3000000000      0.1482648145      0.2495076160
    -14.2850000000      0.1458032802      0.2526877517
    -14.2700000000      0.1457754985      0.2550427019
    -14.2550000000      0.1450333872      0.2564897963
    -14.2400000000      0.1442912758      0.2569600811
    -14.2250000000      0.1435491645      0.2564004321
    -14.2100000000      0.1428070531      0.2547752207
    -14.1950000000      0.1420649418      0.2520674784
    -14.1800000000      0.1413228304      0.2482795239
    -14.1650000000      0.9288231756      0.2434330374
    -14.1500000000      0.4958914694      0.2375685879
    -14.1350000000      0.1110240217      0.2307446389
    -14.1200000000      0.1097098256      0.2230360792
    -14.1050000000      0.1083956295      0.2145323384
    -14.0900000000      0.1070814334      0.2053351625
    -14.0750000000      0.1057672373      0.1955561353
    -14.0600000000      0.1044530412      0.1853140360
    -14.0450000000      0.1031388451      0.1747321266
    -14.0300000000      0.1018246490      0.1639354600
    -14.0150000000      0.1005104529      0.1530482967
    -14.0000000000      0.0991962569      0.1421917045
    -13.9850000000      0.0978820608      0.1314814089
    -13.9700000000      0.0965678647      0.1210259447
    -13.9550000000      0.0952536686      0.1109251444
    -13.9400000000      0.0939394725      0.1012689849
    -13.9250000000      0.0926252764      0.0921367948
    -13.9100000000      0.0913110803      0.0835968135
    -13.8950000000      0.0899968842      0.0757060764
    -13.8800000000      0.0886826881      0.0685105918
    -13.8650000000      0.0873684920      0.0620457644
    -13.8500000000      0.0860542960      0.0563370167
    -13.8350000000      0.0847400999      0.0514005530
    -13.8200000000      0.0834259038      0.0472442153
    -13.8050000000      0.0821117077      0.0438683787
    -13.7900000000      0.0807975116      0.0412668410
    -13.7750000000      0.0794833155      0.0394276686
    -13.7600000000      0.0781691194      0.0383339664
    -13.7450000000      0.0768549233      0.0379645519
    -13.7300000000      0.0755407272      0.0382945204
    -13.7150000000      0.0742265312      0.0392956995
    -13.7000000000      0.0729123351      0.0409369968
    -13.6850000000      0.0715981390      0.0431846561
    -13.6700000000      0.0702839429      0.0460024381
    -13.6550000000      0.0689697468      0.0493517509
    -13.6400000000      0.0676555507      0.0531917521
    -13.6250000000      0.0663413546      0.0574794498
    -13.6100000000      0.0650271585      0.0621698254
    -13.5950000000      0.0637129624      0.0672159970
    -13.5800000000      0.0623987663      0.0725694421
    -13.5650000000      0.0610845703      0.0781802869
    -13.5500000000      0.0597703742      0.0839976703
    -13.5350000000      0.0584561781      0.0899701780
    -13.5200000000      0.0571419820      0.0960463414
    -13.5050000000      0.0558277859      0.1021751878
    -13.4900000000      0.0545135898      0.1083068247
    -13.4750000000      0.0531993937      0.1143930381
    -13.4600000000      0.0518851976      0.1203878810
    -13.4450000000      0.0505710015      0.1262482308
    -13.4300000000      0.0518273994      0.1319342906
    -13.4150000000      0.0591701301      0.1374100143
    -13.4000000000      0.0676425930      0.1426434394
    -13.3850000000      0.0784997867      0.1476069110
    -13.3700000000      0.0893569803      0.1522771904
    -13.3550000000      0.1002141740      0.1566354447
    -13.3400000000      0.1110713677      0.1606671188
    -13.3250000000      0.1219285614      0.1643616982
    -13.3100000000      0.1327857550      0.1677123773
    -13.2950000000      0.1436429487      0.1707156485
    -13.2800000000      0.1545001424      0.1733708384
    -13.2650000000      0.1653573361      0.1756796129
    -13.2500000000      0.0362743618      0.1776454818
    -13.2350000000      0.0397888248      0.1792733307
    -13.2200000000      0.0433032878      0.1805690069
    -13.2050000000      0.0468177507      0.1815389874
    -13.1900000000      0.0503322137      0.1821901507
    -13.1750000000      0.0538466767      0.1825296690
    -13.1600000000      0.0710159177      0.1825650350
    -13.1450000000      0.0892012114      0.1823042245
    -13.1300000000      0.1073865051      0.1817559935
    -13.1150000000      0.1255717988      0.1809302957
    -13.1000000000      0.1437570925      0.1798388009
    -13.0850000000      0.1619423862      0.1784954835
    -13.0700000000      0.1801276799      0.1769172458
    -13.0550000000      0.1983129736      0.1751245338
    -13.0400000000      0.2164982673      0.1731418986
    -13.0250000000      0.2346835610      0.1709984572
    -13.0100000000      0.2528688546      0.1687282052
    -12.9950000000      0.2710541483      0.1663701393
    -12.9800000000      0.2892394420      0.1639681546
    -12.9650000000      0.1197224286      0.1615706904
    -12.9500000000      0.1212406089      0.1592301106
    -12.9350000000      0.1227587892      0.1570018182
    -12.9200000000      0.1242769695      0.1549431180
    -12.9050000000      0.1257951498      0.1531118577
    -12.8900000000      0.1273133300      0.1515648906
    -12.8750000000      0.1288315103      0.1503564157
    -12.8600000000      0.1303496906      0.1495362641
    -12.8450000000      0.1318678709      0.1491482053
    -12.8300000000      0.1333860512      0.1492283511
    -12.8150000000      0.1349042315      0.1498037349
    -12.8000000000      0.1364224118      0.1508911400
    -12.7850000000      0.1379405921      0.1524962387
    -12.7700000000      0.1394587724      0.1546130947
    -12.7550000000      0.1409769526      0.1572240608
    -12.7400000000      0.1424951329      0.1603000904
    -12.7250000000      0.1440133132      0.1638014554
    -12.7100000000      0.1455314935      0.1676788490
    -12.6950000000      0.1470496738      0.1718748261
    -12.6800000000      0.1485678541      0.1763255221
    -12.6650000000      0.1500860344      0.1809625736
    -12.6500000000      0.1516042147      0.1857151545
    -12.6350000000      0.1531223950      0.1905120353
    -12.6200000000      0.1546405752      0.1952835744
    -12.6050000000      0.1561587555      0.1999635507
    -12.5900000000      0.2830836313      0.2044907605
    -12.5750000000      0.4673425631      0.2088103115
    -12.5600000000      0.6516014949      0.2128745653
    -12.5450000000      0.1978694922      0.2166437002
    -12.5300000000      0.2025504251      0.2200858852
    -12.5150000000      0.2072313581      0.2231770790
    -12.5000000000      0.2119122910      0.2259004876
    -12.4850000000      0.2165932239      0.2282457309
    -12.4700000000      0.2212741568      0.2302077863
    -12.4550000000      0.2259550898      0.2317857850
    -12.4400000000      0.2306360227      0.2329817445
    -12.4250000000      0.2353169556      0.2337993241
    -12.4100000000      0.2399978885      0.2342426814
    -12.3950000000      0.2446788214      0.2343155063
    -12.3800000000      0.2493597544      0.2340202915
    -12.3650000000      0.2541330011      0.2333578872
    -12.3500000000      0.2590474676      0.2323273668
    -12.3350000000      0.2639619340      0.2309262129
    -12.3200000000      0.2688764004      0.2291508151
    -12.3050000000      0.2737908669      0.2269972485
    -12.2900000000      0.2787053333      0.2244622901
    -12.2750000000      0.2086642466      0.2215446120
    -12.2600000000      0.2073701485      0.2182460827
    -12.2450000000      0.2060760504      0.2145730980
    -12.2300000000      0.2047819523      0.2105378637
    -12.2150000000      0.2034878542      0.2061595488
    -12.2000000000      0.2021937561      0.2014652379
    -12.1850000000      0.2008996580      0.1964906163
    -12.1700000000      0.1996055600      0.1912803355
    -12.1550000000      0.1986542891      0.1858880195
    -12.1400000000      0.1978836652      0.1803758886
    -12.1250000000      0.1971130414      0.1748139959
    -12.1100000000      0.1963424175      0.1692790847
    -12.0950000000      0.1955717936      0.1638530966
    -12.0800000000      0.1948011697      0.1586213702
    -12.0650000000      0.1940305459      0.1536705882
    -12.0500000000      0.1932599220      0.1490865385
    -12.0350000000      0.1924892981      0.1449517643
    -12.0200000000      0.1917186742      0.1413431851
    -12.0050000000      0.1909480504      0.1383297703
    -11.9900000000      0.1901774265      0.1359703488
    -11.9750000000      0.1894068026      0.1343116334
    -11.9600000000      0.1886361788      0.1333865326
    -11.9450000000      0.1878655549      0.1332128138
    -11.9300000000      0.1870949310      0.1337921708
    -11.9150000000      0.1863243071      0.1351097366
    -11.9000000000      0.1855536833      0.1371340658
    -11.8850000000      0.1847830594      0.1398176003
    -11.8700000000      0.1840124355      0.1430976104
    -11.8550000000      0.1832418116      0.1468975936
    -11.8400000000      0.1824711878      0.1511290943
    -11.8250000000      0.1817005639      0.1556938937
    -11.8100000000      0.1809299400      0.1604865080
    -11.7950000000      0.1801593161      0.1653969188
    -11.7800000000      0.1793886923      0.1703134538
    -11.7650000000      0.1786180684      0.1751257250
    -11.7500000000      0.1778474445      0.1797275334
    -11.7350000000      0.1770768206      0.1840196429
    -11.7200000000      0.1763061968      0.1879123337
    -11.7050000000      0.1567434277      0.1913276487
    -11.6900000000      0.1565466794      0.1942012560
    -11.6750000000      0.1563499311      0.1964838661
    -11.6600000000      0.1561531828      0.1981421525
    -11.6450000000      0.1559564345      0.1991591473
    -11.6300000000      0.1557596863      0.1995340989
    -11.6150000000      0.1555629380      0.1992818013
    -11.6000000000      0.1553661897      0.1984314228
    -11.5850000000      0.1551874612      0.1970248844
    -11.5700000000      0.1550299988      0.1951148537
    -11.5550000000      0.1548725363      0.1927624368
    -11.5400000000      0.1547150739      0.1900346637
    -11.5250000000      0.1545576114      0.1870018702
    -11.5100000000      0.1544001489      0.1837350843
    -11.4950000000      0.1542426865      0.1803035245
    -11.4800000000      0.1540852240      0.1767723110
    -11.4650000000      0.1539277616      0.1732004834
    -11.4500000000      0.1537702991      0.1696394006
    -11.4350000000      0.1536128366      0.1661315851
    -11.4200000000      0.1534553742      0.1627100485
    -11.4050000000      0.1532979117      0.1593981171
    -11.3900000000      0.1531404493      0.1562097493
    -11.3750000000      0.1529829868      0.1531503167
    -11.3600000000      0.1528255243      0.1502177965
    -11.3450000000      0.1526680619      0.1474043076
    -11.3300000000      0.1525105994      0.1446979040
    -11.3150000000      0.1523531370      0.1420845309
    -11.3000000000      0.1521956745      0.1395500414
    -11.2850000000      0.1520382120      0.1370821711
    -11.2700000000      0.1518807496      0.1346723720
    -11.2550000000      0.1517121886      0.1323174147
    -11.2400000000      0.1511224596      0.1300206817
    -11.2250000000      0.1505327305      0.1277930901
    -11.2100000000      0.1499430015      0.1256536008
    -11.1950000000      0.1493532725      0.1236292896
    -11.1800000000      0.1487635434      0.1217549781
    -11.1650000000      0.1481738144      0.1200724408
    -11.1500000000      0.1475840854      0.1186292218
    -11.1350000000      0.1469943563      0.1174771112
    -11.1200000000      0.1464046273      0.1166703444
    -11.1050000000      0.1458148982      0.1162635959
    -11.0900000000      0.1452251692      0.1163098451
    -11.0750000000      0.1446354402      0.1168581951
    -11.0600000000      0.1440457111      0.1179517246
    -11.0450000000      0.1434559821      0.1196254474
    -11.0300000000      0.1428662530      0.1219044528
    -11.0150000000      0.1422765240      0.1248022852
    -11.0000000000      0.1416867950      0.1283196207
    -10.9850000000      0.1410970659      0.1324432795
    -10.9700000000      0.1405073369      0.1371456103
    -10.9550000000      0.1399176079      0.1423842655
    -10.9400000000      0.1393278788      0.1481023807
    -10.9250000000      0.1387381498      0.1542291582
