    -19.9998456173      0.0000000000      0.0001502669
    -19.9848457331      0.0000000000      0.0001936568
    -19.9698458489      0.0000000000      0.0002482656
    -19.9548459647      0.0000000000      0.0003166123
    -19.9398460805      0.0000000000      0.0004016795
    -19.9248461963      0.0000000000      0.0005069734
    -19.9098463121      0.0000000000      0.0006365858
    -19.8948464279      0.0000000000      0.0007952567
    -19.8798465436      0.0000000000      0.0009884356
    -19.8648466594      0.0000000000      0.0012223388
    -19.8498467752      0.0000000000      0.0015040002
    -19.8348468910      0.0000000000      0.0018413135
    -19.8198470068      0.0000000000      0.0022430598
    -19.8048471226      0.0000000000      0.0027189192
    -19.7898472384      0.0000000000      0.0032794604
    -19.7748473541      0.0000000000      0.0039361049
    -19.7598474699      0.0000000000      0.0047010608
    -19.7448475857      0.0000000000      0.0055872219
    -19.7298477015      0.0000000000      0.0066080293
    -19.7148478173      0.0000000000      0.0077772910
    -19.6998479331      0.0000000000      0.0091089580
    -19.6848480489      0.0000000000      0.0106168563
    -19.6698481647      0.0000000000      0.0123143754
    -19.6548482804      0.0000000000      0.0142141163
    -19.6398483962      0.0000000000      0.0163275034
    -19.6248485120      0.0000000000      0.0186643695
    -19.6098486278      0.0000000000      0.0212325218
    -19.5948487436      0.0000000000      0.0240373040
    -19.5798488594      0.0000000000      0.0270811684
    -19.5648489752      0.0000000000      0.0303632757
    -19.5498490910      0.0000000000      0.0338791427
    -19.5348492067      0.0000000000      0.0376203568
    -19.5198493225      0.0000000000      0.0415743791
    -19.5048494383      0.0000000000      0.0457244550
    -19.4898495541      0.0000000000      0.0500496502
    -19.4748496699      0.0000000000      0.0545250270
    -19.4598497857      0.0000000000      0.0591219696
    -19.4448499015      0.0000000000      0.0638086656
    -19.4298500173      0.0000000000      0.0685507379
    -19.4148501330      0.0000000000      0.0733120205
    -19.3998502488      0.0052006397      0.0780554600
    -19.3848503646      0.0273779904      0.0827441159
    -19.3698504804      0.0495553412      0.0873422299
    -19.3548505962      0.0717326919      0.0918163229
    -19.3398507120      0.0939100426      0.0961362757
    -19.3248508278      0.1160873933      0.1002763459
    -19.3098509435      0.1382647441      0.1042160727
    -19.2948510593      0.1604420948      0.1079410205
    -19.2798511751      0.1826194455      0.1114433188
    -19.2648512909      0.2047967962      0.1147219617
    -19.2498514067      0.2269741470      0.1177828372
    -19.2348515225      0.1281262983      0.1206384716
    -19.2198516383      0.1301494052      0.1233074825
    -19.2048517541      0.1321725121      0.1258137517
    -19.1898518698      0.1341956190      0.1281853398
    -19.1748519856      0.1362187259      0.1304531806
    -19.1598521014      0.1382418328      0.1326496030
    -19.1448522172      0.1402649397      0.1348067404
    -19.1298523330      0.1422880466      0.1369548949
    -19.1148524488      0.1443111535      0.1391209254
    -19.0998525646      0.1463342604      0.1413267347
    -19.0848526804      0.1483573673      0.1435879237
    -19.0698527961      0.1503804742      0.1459126768
    -19.0548529119      0.1524035811      0.1483009351
