#      energy (eV)      DOS (tetra.)      DOS (gauss.)
     -9.2628306994      0.0000000000      0.0058112142
     -9.2519460570      0.0000000000      0.0062408563
     -9.2410614146      0.0000000000      0.0066887590
     -9.2301767722      0.0000058200      0.0071541059
     -9.2192921297      0.0000418963      0.0076358715
     -9.2084074873      0.0001109440      0.0081328172
     -9.1975228449      0.0002129634      0.0086434911
     -9.1866382025      0.0003479542      0.0091662310
     -9.1757535601      0.0005159165      0.0096991724
     -9.1648689176      0.0007168504      0.0102402601
     -9.1539842752      0.0009507558      0.0107872645
     -9.1430996328      0.0012176327      0.0113378022
     -9.1322149904      0.0015174812      0.0118893613
     -9.1213303480      0.0018503012      0.0124393307
     -9.1104457055      0.0022160926      0.0129850331
     -9.0995610631      0.0026148557      0.0135237621
     -9.0886764207      0.0030465902      0.0140528212
     -9.0777917783      0.0035112962      0.0145695660
     -9.0669071359      0.0040089738      0.0150714476
     -9.0560224934      0.0045396229      0.0155560566
     -9.0451378510      0.0051032435      0.0160211669
     -9.0342532086      0.0056998357      0.0164647787
     -9.0233685662      0.0063293994      0.0168851593
     -9.0124839238      0.0069919345      0.0172808810
     -9.0015992813      0.0076874413      0.0176508551
     -8.9907146389      0.0084159195      0.0179943609
     -8.9798299965      0.0119565633      0.0183110703
     -8.9689453541      0.0179017396      0.0186010647
     -8.9580607117      0.0221088854      0.0188648469
     -8.9471760692      0.0245780006      0.0191033448
     -8.9362914268      0.0253090853      0.0193179083
     -8.9254067844      0.0243021394      0.0195102993
     -8.9145221420      0.0215571629      0.0196826734
     -8.9036374996      0.0170741558      0.0198375559
     -8.8927528571      0.0159133432      0.0199778104
     -8.8818682147      0.0162679213      0.0201066018
     -8.8709835723      0.0166255777      0.0202273541
     -8.8600989299      0.0169863126      0.0203437038
     -8.8492142875      0.0173501258      0.0204594495
     -8.8383296450      0.0177170174      0.0205784989
     -8.8274450026      0.0180869873      0.0207048149
     -8.8165603602      0.0184600357      0.0208423605
     -8.8056757178      0.0188361624      0.0209950438
     -8.7947910754      0.0192153675      0.0211666653
     -8.7839064329      0.0195976510      0.0213608663
     -8.7730217905      0.0199830129      0.0215810808
     -8.7621371481      0.0203714531      0.0218304905
     -8.7512525057      0.0207629717      0.0221119844
     -8.7403678633      0.0211575687      0.0224281214
